"hgnc_symbol","BF_in_ptv","BF_in_misb","BF_in_misa","BF_cc_ptv","BF_cc_misb","BF_cc_misa","BF_dn_ptv","BF_dn_misb","BF_dn_misa"
"RET",0.300854360953033,1,0.467978163644904,1,1.29502933484675,1,1,1,1
"RETREG1",0.811346109612457,1,0.780205908105965,0.886795227203059,1,0.964217139159327,1,1,1
"REV3L",0.0584883923823383,0.707152471617994,0.513973424104307,1.14801686513847,1.07089890575847,0.882519263032079,1,1,1
"RFC1",0.215368160725548,1,1,0.956464669762793,1,1,1,1,1
"RFC2",0.922484460398598,1,0.863742753988302,1.00207163886924,1,1.03902353454316,1,1,1
"RFNG",1,1,0.672349121432229,1,1,0.961740560252378,1,1,1
"RFT1",1.00288871584545,1,1,1.01823991260264,1,1,1,1,1
"RFWD3",0.731221146547886,1,1,0.710751588479486,1,1,1,1,1
"RFX3",0.516737535918471,1.18601529688954,0.537409471088269,2.91480532719063,3.7677125060599,0.933132939854914,18490.5770571209,2278.93913017235,1
"RFX5",0.987304204520547,1,1,1.02128370051081,1,1,1,1,1
"RFX6",0.624525591279426,1,0.798035641941952,0.62283575694225,1,1.07602181694434,1,1,1
"RFX7",1,1,1,1,1,1,4.01494914368155,1,1
"RFXANK",0.999832494768285,1,0.847232823371103,1,1,1,1,1,1
"RFXAP",0.937994517718722,0.0208077434785435,0.839305487557408,1,0.834778844835366,0.978860844787723,1,1,1
"RGMA",1,1,0.778819306771258,1,1,1,1,1,1
"RGR",1,1,1,1,1,1,1,1,1
"RGS10",1,1.30627389100186,0.851102152411133,1,0.8491557916272,1.01265587703211,1,1,1.33252872340217
"RGS11",0.972600892499509,1,1,1.0663763951164,1,1,1,1,1
"RGS14",0.543174486266494,1,0.573854702380238,0.714850215716129,1,1.13327630699013,2.06398757038243,1,1
"RGS16",1,1,1,1,1,1,1,1,1
"RGS6",0.420067307556597,1,0.767017242554372,0.617488357333426,1,0.978675890385063,1,1,1
"RGS9",1.13844975283209,1,0.88075388522071,0.556167507200381,1,0.972945267466095,1,1,1
"RGS9BP",1,1,1,1,1,1,1,1,1
"RHAG",0.999973899317678,1,0.866092631802006,0.911238522195293,1,0.979330939775266,1,1,1
"RHO",0.997726830385418,1,0.94095524259824,1.04514971434053,1,0.963531554152764,1,1,1
"RHOA",1,1,0.950615486370881,1,1.55837434447079,1.03135072081167,1,1,1
"RHOBTB2",0.438123890203806,0.225990935874763,0.396863897725228,0.44298141273754,0.949068670230029,0.966586891391774,1,1,1
"RHOG",1,0.858827865450632,0.723945799635022,1,1.13420938732025,1.00036917288379,1,1,1
"RHOH",0.983931771815301,0.397976315561562,0.929437546887399,0.97282743906595,1.14985508233525,0.973041696542597,1,1,1
"RHOJ",0.946733127606919,1,1,1.09705003069655,1,1,1,1,1
"RHOT1",0.357156340802888,1,0.582768138315469,0.993442613168153,1,0.881214602579448,1,1,1
"RHOT2",1,1,1,1,1,1,1,1,1
"RHOU",1.00340981889498,1.2721042359349,0.780554373975686,0.928587231358106,1,0.937126017180319,1,1,1
"RHPN1",0.98347611412132,1,1,1,1,1,1,1,1
"RHPN2",0.735338979196809,1,0.732800500272859,1.09440069029276,1,0.931454351233647,1,1,1
"RIBC2",1,1,1,1,1,1,1,1,1
"RIC1",0.292793305383149,1,1,1,1,1,1,1,1
"RIC3",1,1,1,0.982110834861772,1,1,1,1,1
"RIC8B",0.576978754194262,1,0.627382759221919,1.66298693725787,1,1.07298774380539,1,1,1
"RILP",1,1,0.668522106434504,1,1,0.945713993656401,1,1,1
"RILPL1",0.814106946821533,0.445756631499165,0.752081409429533,1,1.1370225295516,0.980504226291463,1,1,1
"RILPL2",1,1,0.705587143046022,1,1,1,1,1,1
"RIMS1",0.0530661055116198,1,0.349125832161302,0.482251419738903,1,1.06208637313517,1.40568208055668,1,1
"RIMS2",0.16645903091484,1,1,1,1,1,13.9329154306798,1,1
"RIN2",0.961976711380228,1,0.75225453548295,0.310912564862804,1,1,2.13815129786551,1,1
"RING1",1,0.37384374698419,0.851129186206309,1,0.447892826603379,1,1,1,1
"RIOK1",0.975757068905389,1,1,0.951494802365709,1,1,1,1,1
"RIPK4",0.703918997044014,1,0.380679117618065,0.731990426266871,1,1.18978312327239,1,1,1.97964914346018
"RIPOR2",0.262855520848695,1,0.594447225876791,1,1,0.923940760626074,1,1,1
"RIPPLY2",1,1,1,1,1,1,1,1,1
"RIT1",1.09706256891743,0.805593128585368,0.779929799814362,1,1,0.986110601448891,1,1,1
"RLBP1",0.965261164853965,1,0.868759902457712,1.04585659380789,1,0.956327336131983,1,1,1
"RMI1",1,1,1,0.734109968461707,1,1,1,1,1
"RMND1",0.985782069223974,1,1,0.987580725021632,1,1,1,1,1
"RNASE10",1,1,1,1,1,1,1,1,1
"RNASEH1",0.956578705245056,1,0.848591132338374,1,1,1.0490520216706,1,1,1
"RNASEH2A",0.91207699077307,1,0.911387336076001,1.31999239496302,1,0.978449696783581,1,1,1
"RNASEH2B",1,1,1,1,1,1,1,1,1
"RNASEH2C",1,1,0.775126203635847,1,1,1.01448071712107,1,1,1
"RNASET2",0.937190872173461,1,0.874046088926728,1.13864605255096,1,1,1,1,1
"RNF113B",1,1,0.543133913828922,1,1,0.968049791823115,1,1,1
"RNF125",1,1,0.831699492584315,1,1,0.966369284859166,1,1,1
"RNF13",0.972889704006443,1,1,0.911042652427527,1,1,1,1,1
"RNF135",1,1,1,1,1,1,1,1,1
"RNF14",0.762032609247908,1,0.76951242033801,1.36641133420907,1,1.06350557633426,1,1,1.11581782660023
"RNF141",1,1,0.867572882990351,1.03208535846516,1,1.0884731058875,1,1,1
"RNF146",0.903698231619917,1,0.942766096647458,1.58948449632232,1,1.06079643646375,3.62441228838095,1,1.1768663930393
"RNF169",0.762205311123869,1,0.851791895723379,1,1,1,1,1,1
"RNF170",1,1,0.950163687878806,1,1,0.96759962645907,1,1,1
"RNF180",0.753560328651518,1,1,1.21895164074134,1,1,1,1,1
"RNF2",1,1.11446055713039,0.888537940442222,0.447662786005035,1,1.00561524994096,1,1,1
"RNF215",1,1,0.411292514074589,1,1,0.912262282620271,1,1,1
"RNF216",0.564046432388214,1,1,0.387680075956341,1,1,1,1,1
"RNF220",0.575474492790163,0.549310296377911,0.483614200293637,1.59255642046727,0.715577711122796,1.0300146812752,4.7690384338754,1,1
"RNF24",0.925720389195803,1,0.970630143522218,1,1,1.03221146233239,1,1,1
"RNF25",0.214684886974451,1,1,1,1,1,2.37193748360338,1,1
"RNF32",1,1,1,1,1,1,1,1,1
"RNF38",0.305083512122292,1,0.828817248338166,1.58055220000958,1,1.08301900435848,4.70824579463546,1,1
"RNF40",0.406531934125534,0.15779579352731,0.490808544211037,1.0820187728241,1.11380651723806,0.897431796366015,1,1,1
"RNH1",1,1,1,1,1,1,1,1,1
"RNLS",0.959404530935464,1,1,1,1,1,1,1,1
"ROBO1",0.232576725249881,1,1,1.66669774919725,1,1,1.16652421734836,1,1
"ROBO2",0.0818885701844788,1,0.652068423528541,0.43249611480968,1,1,1,1,1
"ROBO3",0.200911467387692,0.145000806855839,0.539054306042816,1.68320258377992,1,1.05821778709889,1,1,1.03578551223713
"ROGDI",1,1,1,1,1,1,1,1,1
"ROM1",0.990419826567116,1,1,1,1,1,1,1,1
"ROR1",0.620571446639409,1,0.66964976505221,1,1,1.18559171097461,1,1,1
"ROR2",0.290166674604107,1,0.697005172299309,1,1,1.01013058947923,1,1,1
"RORA",0.648610680726962,0.792368380531595,0.668181502323639,1.48660400082849,1.31755486039193,1.05112862293588,1,8.43877078685883,1
"RORB",1,0.670703671023521,0.92334399698731,1,1.78994245592794,1.01748987648398,41212.2999849977,157.113962524028,1
"RORC",0.412424588603048,1,0.891046971467914,1,1,1,1,1,26.667117995442
"RP1",0.126723051043657,1,1,1.01008067297937,1,1,1,1,1
"RP9",0.950298291926146,0.505020905632414,0.88157060057063,0.8571072094173,1.13376166193143,0.985767400524506,1,1,1
"RPE65",0.981735306484781,1,1,0.956806768326124,1,1,3.86234301773171,1,1
"RPGRIP1",0.57452146012515,1,1,1.24971053110826,1,1,1,1,1
"RPGRIP1L",0.640311902524322,1,1,1.05080647642106,1,1,1,1,1
"RPIA",0.953836517445892,1,0.666393704535704,1.18110648063277,1,0.920288258952351,1,1,1
"RPL10A",1,1,0.978767161796632,1,0.847715364007991,0.878597994198738,1,1,1
"RPL11",1,1,0.913304869185658,1,1,1.12685690301964,6.03332991283065,1,1
"RPL15",1,1,1,1,1.34309366599577,0.985885732176039,1,10.6563344984604,1.22637677285019
"RPL18",1,1,0.656720269603715,1,1,1.03501228719208,1,1,1
"RPL26",1,1,0.92631889720963,1,0.620167763117828,1,1,1,1
"RPL27",1,1,0.946555072145781,1,1,1.01703503183566,1,1,1
"RPL3",1,1.19714786489094,0.819889011608772,1,1,0.987706873907811,1,1,1
"RPL31",1,1,0.884287724785481,1,1,0.968558287552198,1,1,1
"RPL35",1,0.972639023980056,0.922313906502061,1,0.849273143397402,1.03127025651861,1,1,1.33893070176894
"RPL35A",1,1,0.904282777435854,1,1,1,1,1,1
"RPL36AL",1,0.721340891677789,1,1,1,1,1,1,1
"RPL3L",1,1,1,1,1,1,1,1,1
"RPL5",1,1,0.921556260238615,1,1,1.00541610320271,1,1,1
"RPL6",1,1,0.91352473581133,1,0.84683723455454,0.976859674448699,1,1,1
"RPL7",1,1,0.954236604147264,1,1.82168648026103,0.9725220884724,1,1,1
"RPL7L1",0.996661726286462,1,0.965860916484789,1,1,1,1,1,1
"RPL8",0.647955114504752,0.57008090511275,0.552738280493112,1,0.843333803670222,1.04747919205713,1,1,1
"RPL9",1,1,0.955790436305487,1,0.849147409978419,1.03675926947651,1,1,1
"RPLP0",1,1,0.934202000531487,1,1.34184807081711,1.01424937842453,1,1,1
"RPP25",1,1.03975846581164,0.982164415723423,1,1,1,1,1,1
"RPS10",1,1,0.842911914712799,1,1,1.11615162008115,1,1,1
"RPS11",1,1,0.962238571006906,1,1,0.967733201069503,1,1,1
"RPS15A",1,1,0.992200412629674,1,1,1,1,1,1
"RPS19",1,1.11060537712132,0.831615691779895,1,1,1,1,1,1
"RPS20",1,0.757218823142182,0.898133093121927,1,1,1.01723647998099,1,1,1
"RPS21",1,0.713581997301916,0.949720379863288,1,0.850867379069713,1,1,1,1
"RPS23",1,1,0.943210823328999,1,0.984175950729697,1,1,1,1
"RPS24",1,0.597309277135529,0.820973837662874,1,0.847113120034762,1.02967464773392,1,1,1
"RPS26",1,1,1,1,1,1,1,1,1
"RPS27",1,1,1,1,1,1,1,1,1
"RPS28",1,1,0.938187605764147,1,1,1,1,1,1
"RPS29",1,1,0.890190895029584,1,0.851556341786568,1,1,1,1
"RPS3",1,0.509409090036682,0.737711769706183,1,1.13470208946377,1.0717423827011,1,1,1
"RPS3A",1,1,0.935809539726305,1,1,1.07149155551826,1,1,1
"RPS6KA5",0.39866906537603,1,0.391070609751725,1.5481859607942,1,1.0041317392378,1,1,1
"RPS7",1,1,0.934828943755394,1,1,0.953270185858621,1,1,1
"RPUSD3",0.983601623994266,1,1,1.06953950737905,1,1,1,1,1
"RRAGA",1.2229223990212,0.653700042137055,1.00149638464226,0.81961039216441,2.80724361029844,0.914949018389876,1.74378144342985,1,1
"RRAS",0.984108421722743,1,0.683293895730794,1,1,0.975629269021389,1,1,1
"RRAS2",1,1,0.956528245898709,1,0.848376652110564,1.03060821192427,1,1,1
"RREB1",0.595839721218648,1,0.138346388224794,1.50805152439791,1,1.06093644462357,1,1,1
"RRH",0.999999999999999,1,1,1,1,1,1,1,1
"RRM1",1,0.727473190952725,0.558573335158408,1,0.836452922804962,1.12846088161832,1,1,1
"RRM2",1,0.769872106626862,0.753213619149808,1,1,0.967527042676818,1,1,4.17377066258608
"RRM2B",1,1,0.920961316350701,1.90571831496489,1,0.92518925925822,1,1,1
"RRN3",0.506690737462035,0.486502690270843,1,1,1,1,1,7.82064229781725,1
"RRP1B",0.712447590940116,1,0.797041775828756,0.710959728881516,1,1.07349982531807,1,1,1
"RSKR",0.878705329993371,1,1,1.06561700647492,1,1,1,1,1
"RSL1D1",0.942781469165673,1,1,1,1,1,1,1,1
"RSPH1",0.777253553686016,1,1,0.899247926856213,1,1,1,1,1
"RSPH3",0.97682700165063,1,0.649020228859759,1,1,1.02238990270314,1,1,1
"RSPH4A",0.674075692459348,1,1,0.856718766301365,1,1,1,1,1
"RSPH9",1,0.136658419358773,0.760040813052162,1,1,0.979154627704309,1,1,1.14119961700782
"RSPO1",1,1,0.91897111396484,1,1,1.05523715815669,1,1,1
"RSPO3",0.867555971172781,1,0.851054876742925,1,1,1.02109303725114,1,1,1
"RSPRY1",0.387939899568391,0.469779761407858,0.590162579544284,1,2.79811444343331,1.0013152317383,1,1,1
"RSRC2",1,1,0.830788907376945,1,1,0.950550785306427,1,1,1
"RTBDN",1,1,0.889985368584264,1,1,1.01828404615012,1,1,1
"RTEL1",0.234544267813921,1,1,2.91983623299015,1,1,1,1,1
"RTKN2",0.924437779428429,1,1,1.00473795874153,1,1,1,1,1
"RTL1",1,0.439711041291842,0.277997196469212,0.654070650601268,1,0.991026049328065,1,1,1.31071206677651
"RTL6",1,0.687512185056638,0.752148605271445,1,1,0.915882998870686,1,1,1
"RTN2",0.526952293726824,1,0.736114406823006,0.622274298930787,1,1.02730744504406,1,1,1
"RTN3",1,1,1,1,1,1,1,1,1
"RTN4IP1",0.805796575591419,1,1,0.932166843236727,1,1,1,1,1
"RTN4R",0.960715866956862,1,0.517568838509687,1.7113727519403,1,1.04785331520528,1,1,1
"RTP1",1,1,0.888071856403782,1,1,1.01858966104787,1,1,1
"RTP2",1,1,1,1,1,1,1,1,1
"RTP3",1,1,1,1,1,1,1,1,1
"RTP4",1,1,1,1.07471109430857,1,1,1,1,1
"RTP5",1,1,1,1,1,1,1,1,1
"RTRAF",0.966231899487792,1,1,1,1,1,1,1,1
"RTTN",0.339042735790673,1,1,1.25608738722069,1,1,1,1,1
"RUBCN",0.443229184960525,1,0.142324008298653,1.59148550753504,1,1.17375427643918,1,1,1
"RUNDC3B",0.798696115300786,1,1,0.751121615659828,1,1,1,1,1
"RUNX1",0.845207155191033,0.69885668383333,0.401571337585942,0.669239959598692,1,0.883807249669047,1,1,1
"RUNX1T1",0.956629952210081,0.940901592064716,0.704554895971339,1.58062454513044,1,1.00305650937037,39.821797602345,1,1
"RUNX2",1,0.965443237983287,0.76654293998624,1,0.969644661014746,1.03583887554712,4.22514507863946,1,1
"RXFP1",0.743632961236744,1,1,0.753400723392057,1,1,1,1,1
"RXFP2",0.9786250369517,1,1,0.993644327511682,1,1,1,1,1
"RXYLT1",0.994883390117376,0.565985601306407,0.909488902141791,1.158470518085,1,0.977569246771245,1.03763089396021,1,1
"RYR1",0.0101400189784492,1,0.0753398147218554,0.302285364827249,1,0.746543938969787,1,1,1
"RYR2",0.00768957289486149,0.074307074063467,0.0929263607757143,0.205005088565344,1,0.635450781620519,1,1,1
"RYR3",0.0106611506481639,0.168003389054307,0.23470665708064,0.175436820677995,1,0.90696001628627,11.1393101603885,1,1
"S100B",1,1,0.94880681566034,1,1,1,1,1,1
"S100PBP",0.575302409974807,1,1,1,1,1,1,1,1
"S1PR2",0.984286508418373,1,0.636580804491242,0.968191839933981,1,0.931513047554992,1,1,1
"SAA2",1,1,1,1,0.841031419066222,1,1,1,1
"SAA4",1,1,1,1,1,1,1,1,1
"SACS",0.074779848713201,1,1,1.11639825216519,1,1,1,1,1
"SAG",1,1,1,1,1,1,1,1,1
"SALL1",0.499190097879984,1,0.716918479780643,1,1,1,1,1,1
"SALL2",0.85847485244754,1,1,1.84307099467841,1,1,1,1,1
"SALL4",0.40438040178558,1,0.475474569830432,1,1,1.12386151395992,1,1,1
"SAMD11",1,1,1,1,1,1,3.34107920177773,1,1
"SAMD12",1,1,1,1,1,1,1,1,1
"SAMD4A",1,1,0.461820213139618,1,1,0.875035470090643,1,1,1
"SAMD7",1,1,1,1.0030328996137,1,1,1,1,1
"SAMD9",1,1,1,1,1,1,1,1,1
"SAMD9L",0.468133909655843,1,0.747078499287121,1.37869608357444,1,1,1,1,1
"SAMHD1",0.854460707159226,1,0.698205518585261,1.13171342373906,1,1.25213957164389,1,1,1
"SAR1B",0.896374400400243,1,0.927002820077105,0.947439650740814,1,1,1,1,1
"SARDH",0.40573333033116,1,0.676603638737446,1.1497822971675,1,0.962722233448058,1,1,1
"SARS1",0.412050113300978,0.549896475560428,0.664674942810203,0.551399980963698,1,1.03584811224037,1,1,1
"SARS2",0.836264169898395,1,0.804292558793851,1,1,0.958973974236071,1,1,1
"SART3",0.342442047208873,1,0.789112390423217,0.942940987680839,1,0.96683330838672,1,1,1
"SASH1",0.446226210823979,1,1,0.308173068723412,1,1,1,1,1
"SATB1",0.106752300671806,0.0812636567722865,0.749974499500654,2.71386942676,2.81065299211362,1.12724246766222,3.58028497435109,1,1
"SATB2",1,1.18475102714408,0.603463894572772,1.63273006002645,1.30603103336311,1.0360937083429,84.1956042818484,1282514.63562909,1
"SBDS",1,1,0.860387053174689,1,1,1.01517504985311,1,1,1.24889854566337
"SBF1",0.101158234018463,1,1,2.68406451944747,1,1,1,1,1
"SBF2",0.125176916593875,1,1,1.28163228987993,1,1,1,1,1
"SC5D",0.976923982979022,1,1,1.06198543632152,1,1,1,1,1
"SCAF4",0.322016677255922,0.288107516545648,0.619134752256136,0.449847040847013,1.77328839110222,0.96544168884519,1,5.10790016953233,1
"SCAI",0.444104706883805,1.19218236596196,0.547913698383536,1,1.13657369368422,1.07679067003466,1,1,1
"SCAMP2",0.834122663076719,1,0.964075854552481,1.1396836605956,1,1.00484905287623,2.53246355215089,1,1
"SCAMP5",1,1,0.763800892198083,1,1,0.986152030329964,1,1,1
"SCAPER",0.120947386757748,0.211356200771445,0.482083124993535,0.243750824180726,2.39130332363487,1.0127317775902,1,1,8.27842628050415
"SCARA5",0.827086923408214,1,0.82144088090026,1.06800627194468,1,1.00607698113146,1,1,1
"SCARB2",0.764451496814446,1,0.907487346705214,1.49824047437528,1,1,1,1,1
"SCD5",0.898339821641194,1,0.660917076239268,0.922757555950217,1,1.05878652101179,1,1,1.0771414870177
"SCGN",1,1,1.00595696323528,1,1,0.980212976460497,1,1,1
"SCHIP1",1,1,0.930807599786221,1,1,0.973292842597453,1,1,1
"SCLT1",0.749192349533508,1,1,0.805205701484042,1,1,1,1,1
"SCLY",1,1,1,0.993669427693819,1,1,1,1,1
"SCML4",0.941882916334256,1,1,1.11329481971079,1,1,1,1,1
"SCN10A",0.74846107443827,1,1,1.56380020861192,1,1,1,1,1
"SCN11A",0.782613888209031,1,1,1.62475147650028,1,1,1,1,1
"SCN1A",0.189337867472385,0.142044487942275,0.421273511732935,1,4.88060036058677,1.35571301962709,172.241591391835,1,1401.37471619445
"SCN1B",1,0.58314577202708,0.843690459910101,1,1.3401537984871,1.20974602254144,1,1,1
"SCN2A",1,0.113492191227934,0.591197270610611,4.45086399615697,11.9953347674207,1.22823667470841,8.70244024299049e+33,6.00564151124755e+26,24.4229094028513
"SCN3A",0.26438727041548,0.431189959352691,0.250028358735193,0.425061946647514,1,1.24499106403917,1,1,1
"SCN4A",0.187995039513,1,0.366061355375145,0.376363836478002,1,0.999693820079639,1,1,1
"SCN4B",1,1,1,1,1,1,1,1,1
"SCN5A",0.101800093228767,1,0.14730769614118,0.569806990903072,1,0.990773392105367,1,1,1
"SCN8A",0.174921575391086,0.00569333588084662,0.419713824886501,1,2.20810562149654,1.22382176308025,19.2227174226471,33.8971565694617,1.07233085541258
"SCN9A",0.198125538192295,1,1,1,1,1,1,1,1
"SCNM1",0.981536393637237,1,0.939497735382754,1.06116619815218,1,1,1,1,1
"SCNN1A",0.880710960667193,1,1,1,1,1,1,1,1
"SCNN1B",0.822463711705872,1,1,0.740115229129286,1,1,1,1,1
"SCNN1G",0.536599120858508,1.15234292223454,0.782726639110621,1.53458114569463,2.07850772348427,0.936785812127301,1,1,1
"SCO1",0.986723399864175,1,1,1,1,1,1,1,1
"SCP2",0.599105406484619,1,0.588150169656147,1.10389019459041,1,0.984564267222836,1.37837693750639,1,1
"SCTR",1,1,1,1,1,1,1,1,1
"SCUBE1",0.262829435292926,0.572873721863333,0.41465851335431,1,1,0.977208501557516,2.94913837172967,1,1
"SCUBE2",0.518776560147322,1,0.827281202084694,0.776072436548835,1,0.9533502144777,1,1,1
"SCUBE3",0.123120242338093,0.0105915201380143,0.28389876637176,0.519010225940848,0.815235767410836,0.917139890293627,1,1,1
"SCYL1",0.689260467909344,1,0.558140562611122,0.750537720584765,1,0.913141384053918,1,1,1
"SDCBP2",1,1,1,1,1,1,1,1,1
"SDCCAG8",1.19331116288154,1,1,1.23898224623247,1,1,1,1,1
"SDHA",0.889130628095377,1,0.801451453043838,1.07799665803239,1,0.977674945833275,1,1,2.76985697077951
"SDHAF1",1,0.159433141398783,0.818327210737572,1,1,1,1,1,1
"SDHAF2",1,1,1,1,1,1,1,1,1
"SDHB",0.833113448472311,1,1,1,1,1,1,1,1
"SDHC",1,1,0.97506366213929,1,1,1,1,1,1
"SDHD",1,1,1,1,1,1,1,1,1
"SDK1",0.0308333605593282,1,1,1.77468885324126,1,1,1,1,1.23712200168993
"SDK2",0.0667747774966164,1,0.321930867278137,0.210188245130411,1,0.977149708320226,1,1,1
"SDR9C7",0.998835557743786,1,1,1,1,1,1,1,1
"SEC13",1,1,0.92750361592137,1.43161302044728,1,1,1,1,1
"SEC14L2",0.991012154145741,1,0.583916188964591,1.07655544155,1,0.955925652810344,1,1,1
"SEC14L4",1,1,1,1.01089817117039,1,1,1,1,1
"SEC16B",0.588066567636563,1,1,0.975597413140712,1,1,1,1,1
"SEC23A",1.11842173646148,1,0.448756094513821,1.05473130421814,1,1.06951593840523,1,1,1
"SEC23B",0.77690346546174,1,1,0.752274392729617,1,1,1,1,1
"SEC24C",0.321381371423737,1,0.345972233894706,1,1,1.08495455136833,3.51253350903317,1,1
"SEC24D",1.09081559881716,1,1,3.77908772075746,1,1,1,1,1
"SEC31A",0.340932585713303,1,1,2.71398856154778,1,1,1,1,1
"SEC61G",1.02125765533278,1,0.945978101374009,1,1,1,1,1,1
"SEC63",0.716330433482097,1,0.819312164178194,1.04076284186203,0.837526931382716,1.12326135966573,1,1,1
"SECISBP2",0.86343254649502,1,1,0.966948705024858,1,1,1,1,1
"SECTM1",1,1,1,1,1,1,1,1,1
"SEL1L3",0.278913569326505,1,1,1,1,1,1,1,1
"SELENBP1",1,1,1,1,1,1,1,1,1
"SELENOI",0.629159583999713,1,0.725696264921249,1,1,1.10202038909548,1,1,1
"SELENON",0.872508010359482,1,0.781336225462908,1.03821102645615,1,0.971778113374633,1,1,1
"SELP",1,1,1,1,1,1,1.01205687275593,1,1
"SEM1",1,1,0.954865889569138,0.788344647257826,1,1,1,1,1
"SEMA3A",0.26654085436134,1,0.764175683284649,0.663464488003025,1,0.969267733248165,1,1,1
"SEMA3D",0.323275437098155,1,1,1.05912596456784,1,1,1,1,1
"SEMA3E",0.878283260213102,1,1,2.578049437763,1,1,1,1,1
"SEMA3F",0.47531350620672,0.0396194096949624,0.555068186844991,0.513500596200295,0.932512146957985,1.04477317618177,1,5.00518116098552,1
"SEMA4A",1.18393829569755,1,1,0.485101951790135,1,1,1,1,1
"SEMA4D",0.514814200763755,1,0.695225712512853,1.5492525340836,1,1,1,1,1
"SEMA6A",0.460959930594466,1,0.7039605258505,5.32070529635971,1,0.965789405832942,1,1,1
"SEMA6B",0.444687267755244,0.0140686287746151,0.25890545884331,1,1,0.914561905323197,1,1,1
"SEMA7A",1,1,0.539117545865162,0.647629612796081,1,1.08672377565199,1,1,1
"SENP2",1,1,0.813942795897862,0.562796177377066,1,1.08790165455341,3.42560607872664,1,1
"SENP3",0.642279914281577,0.530973295550873,0.743826195531339,1.50881206711387,0.957915466956987,1.03933225870421,3.30806990177749,1,1
"SEPHS1",1,1.10027758867837,1.10275473319527,1.67823813795047,0.276625093540846,1.01207251233844,1,1,1.0771414870177
"SEPHS2",0.907289846588751,1,1,1,1,1,1,1,1
"SEPSECS",0.972749835984224,1,1,0.963041839889271,1,1,1,1,1
"SEPTIN1",0.833027527559726,1,0.421399512522134,1.12691005280664,1,1.05688189742536,1,1,1
"SEPTIN10",1,1,1,1.00046134020114,1,1,1,1,1
"SEPTIN11",0.648840270040444,1,0.733820728716754,1,1,1.05935857711519,1,1,1
"SEPTIN14",0.944312857286678,1,1,1,1,1,1,1,1
"SEPTIN2",0.916213468763259,1.51842584523404,0.720726708604033,2.48688628205156,1,1.30288560175418,1,1,1.15437630919483
"SEPTIN5",0.804208517387752,0.399274120281253,0.753664255558447,1,0.613803739244339,0.96243345295894,1,8.5903297532587,1
"SEPTIN9",0.767807688871106,1,0.493477526412315,1,1,0.916325526818615,1,1,1
"SERAC1",0.852715873027077,1,0.63678683736498,0.58040572348615,1,1,1,1,1
"SERPINA1",1,1,1,1,1,1,1,1,1
"SERPINB6",0.999267632856693,1,1,1,1,1,1,1,1
"SERPINC1",1,1,0.696634738813669,1,1,1.02810319137625,1,1,1
"SERPINF1",1,1,1,1,1,1,1,1,1
"SERPING1",1,1,0.716600258631083,1,1,1.02281345972254,1,1,1.06583651193443
"SERPINH1",0.861836868655727,1,0.770903873219293,1.12541776635235,1,1.04377665729897,1,1,1
"SERPINI1",1,1,1,1,1,1,1,1,1
"SET",1,1.37209277157097,0.896855934675668,1,1,0.96703649287128,109.354452763904,1,1
"SETBP1",1,0.0373960643767857,0.440875749947239,1,1,1.02594269687521,48.3544493243736,1,1
"SETD1A",1,0.614227877123588,0.381335544433991,0.454045549870065,1,1.09214074822122,27.7327809388411,1,1
"SETD1B",1,7.37772441750554e-05,0.0713744252162791,1,1,1,1,1,2.23364491054522
"SETD2",0.0425915913724545,0.0540441892379175,0.270042357364544,1.06512935327058,0.683746112055707,1.08874091037055,87.3320927329537,1,1
"SETD3",0.789480712567676,1,0.652790694770201,2.31877170141893,1,1.16402405549045,1,1,1
"SETD5",0.234384987636748,1,0.700286856885696,4.42894414601925,1,1.10899353085369,1067702.26225856,1,1
"SETDB1",0.265518349496972,0.357581676377521,0.386629415646058,0.302612291064147,0.950971946723314,0.971349705449774,2.54400002056902,1,1
"SETX",0.0810271646756331,1,1,0.50036224048316,1,1,1,1,1
"SF3B1",0.193466941076347,0.464894993757745,0.625929686206233,1,0.814833522747234,1.10845463389666,2.01515112395374,70.1877054032086,1.70588731712119
"SF3B2",1,0.124290219523114,0.509503969282286,1,2.35741643283273,1.25123435804039,31.6691581849447,1,2.36430971483474
"SF3B4",1,0.901169815494104,1,1,1.54681928306839,1.02669415374305,1,1,1
"SFI1",0.710192583988148,1,1,1.0106217577171,1,1,1,1,1
"SFRP1",0.665690208264324,1,0.684367936983742,1,1,0.988477797389632,1,1,1
"SFRP2",0.970542719943856,0.917087481048902,0.746222141496604,1,1.13061020911457,1.01846740408351,1,1,1
"SFRP4",0.967231221117758,1,0.988373838792929,1.30107875781722,1,0.937398915440556,1,1,1
"SFRP5",1,1,0.396419997843514,1,1,1.07292334880617,1,1,1
"SFXN4",0.862429479909247,1,0.798793194767244,0.915767405835232,1,1.07022545356442,1,1,1
"SFXN5",0.778624468292128,1,0.651222258531312,0.959271684591954,1,0.936395143453081,1,1,1
"SGCA",0.834805156106516,1,0.6841442947742,0.747242211770453,1,0.882855637639608,1,1,1
"SGCB",1,1,1,1,1,1,1,1,1
"SGCD",0.785293131095618,1,1,1,1,1,1,1,1
"SGCE",0.757145015424944,1,0.896377676423044,0.403010052143692,1,1,1,1,1
"SGCG",0.980253642827689,1,1,1.00512542512494,1,1,1,1,1
"SGCZ",1,1,1,1,1,1,1,1,1
